DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	30.8428	3084	2	3	1	1	1	2	0	1946	26	0	20.2204	0	0.00638976
DL	30.8428	3084	2	3	2	1	1	3	0	1946	26	0	23.1175	0	0
DL	30.8428	3084	2	3	3	1	1	1	0	2126	28	0	26.4732	0	0
UL	30.8508	3085	0	3	1	1	1	2	0	1946	26	0	20.0563 	0	0.00638976
UL	30.8508	3085	0	3	2	1	1	1	0	2126	28	0	26.4162 	0	0
DL	30.8528	3085	2	3	1	1	1	2	0	1946	26	0	19.8444	1	0.354857
DL	30.8528	3085	2	3	2	1	1	3	0	1946	26	0	22.9928	0	0
DL	30.8528	3085	2	3	3	1	1	1	0	2126	28	0	26.4732	0	0
DL	30.8535	3085	3	2	1	1	1	2	0	1946	26	1	19.864	0	0
DL	30.8536	3085	3	2	2	1	1	2	0	1946	26	2	19.8631	0	0.354857
UL	30.8608	3086	0	3	1	1	1	2	0	1946	26	0	19.9487 	0	0.00638976
UL	30.8608	3086	0	3	2	1	1	1	0	2126	28	0	26.4221 	0	0
DL	30.8628	3086	2	3	1	1	1	2	0	1717	24	0	20.0364	0	0
DL	30.8628	3086	2	3	2	1	1	3	0	1946	26	0	23.1014	0	0
DL	30.8628	3086	2	3	3	1	1	1	0	2126	28	0	26.4341	0	0
UL	30.8708	3087	0	3	1	1	1	2	0	1946	26	0	19.8837 	0	0.354857
UL	30.8708	3087	0	3	2	1	1	1	0	2126	28	0	26.063 	0	0.00179892
DL	30.8728	3087	2	3	1	1	1	2	0	1946	26	0	19.8792	0	0.354857
DL	30.8728	3087	2	3	2	1	1	3	0	1946	26	0	23.2128	0	0
DL	30.8728	3087	2	3	3	1	1	1	0	2126	28	0	26.1751	0	0
UL	30.8808	3088	0	3	1	1	1	2	0	1831	25	0	19.9684 	0	0
UL	30.8808	3088	0	3	2	1	1	1	0	2126	28	0	26.1186 	0	0.00179892
DL	30.8828	3088	2	3	1	1	1	2	0	1717	24	0	19.8128	0	0
DL	30.8828	3088	2	3	2	1	1	3	0	1946	26	0	23.1084	0	0
DL	30.8828	3088	2	3	3	1	1	1	0	2126	28	0	26.2024	0	0
UL	30.8908	3089	0	3	1	1	1	2	0	1946	26	0	19.7578 	1	0.354857
UL	30.8908	3089	0	3	2	1	1	1	0	2126	28	0	26.0988 	0	0.00179892
UL	30.8915	3089	1	2	1	1	1	2	0	1946	26	1	19.7999 	0	0
DL	30.8928	3089	2	3	1	1	1	2	0	1717	24	0	19.8935	0	0
DL	30.8928	3089	2	3	2	1	1	3	0	1946	26	0	22.8078	0	0
DL	30.8928	3089	2	3	3	1	1	1	0	2126	28	0	26.0205	0	0.00179892
UL	30.9008	3090	0	3	1	1	1	2	0	1831	25	0	19.7786 	0	0
UL	30.9008	3090	0	3	2	1	1	1	0	2126	28	0	26.0451 	0	0.00179892
DL	30.9028	3090	2	3	1	1	1	2	0	1717	24	0	19.7162	0	0
DL	30.9028	3090	2	3	2	1	1	3	0	1946	26	0	22.6138	0	0
DL	30.9028	3090	2	3	3	1	1	1	0	2126	28	0	26.0922	0	0.00179892
UL	30.9108	3091	0	3	1	1	1	2	0	1831	25	0	19.8895 	0	0
UL	30.9108	3091	0	3	2	1	1	1	0	2126	28	0	25.9572 	0	0.00179892
DL	30.9128	3091	2	3	1	1	1	2	0	1717	24	0	19.8774	0	0
DL	30.9128	3091	2	3	2	1	1	3	0	1946	26	0	22.5091	0	0
DL	30.9128	3091	2	3	3	1	1	1	0	2126	28	0	26.144	0	0.00179892
UL	30.9208	3092	0	3	1	1	1	2	0	1831	25	0	19.8136 	0	0
UL	30.9208	3092	0	3	2	1	1	1	0	2126	28	0	26.4563 	0	0
DL	30.9228	3092	2	3	1	1	1	2	0	1717	24	0	19.7653	0	0
DL	30.9228	3092	2	3	2	1	1	3	0	1946	26	0	22.5984	0	0
DL	30.9228	3092	2	3	3	1	1	1	0	2126	28	0	26.5105	0	0
UL	30.9308	3093	0	3	1	1	1	2	0	1831	25	0	19.669 	0	0
UL	30.9308	3093	0	3	2	1	1	1	0	2126	28	0	26.6183 	0	0
DL	30.9328	3093	2	3	1	1	1	2	0	1717	24	0	19.6448	0	0
DL	30.9328	3093	2	3	2	1	1	3	0	1946	26	0	22.4379	0	0
DL	30.9328	3093	2	3	3	1	1	1	0	2126	28	0	26.5781	0	0
UL	30.9408	3094	0	3	1	1	1	2	0	1831	25	0	19.6057 	0	0
UL	30.9408	3094	0	3	2	1	1	1	0	2126	28	0	26.4992 	0	0
DL	30.9428	3094	2	3	1	1	1	2	0	1717	24	0	19.78	0	0
DL	30.9428	3094	2	3	2	1	1	3	0	1946	26	0	22.3615	0	0
DL	30.9428	3094	2	3	3	1	1	1	0	2126	28	0	26.4617	0	0
UL	30.9508	3095	0	3	1	1	1	2	0	1831	25	0	19.7359 	0	0
UL	30.9508	3095	0	3	2	1	1	1	0	2126	28	0	26.4327 	0	0
DL	30.9528	3095	2	3	1	1	1	2	0	1717	24	0	19.4834	0	0
DL	30.9528	3095	2	3	2	1	1	3	0	1946	26	0	22.6135	0	0
DL	30.9528	3095	2	3	3	1	1	1	0	2126	28	0	26.3954	0	0
UL	30.9608	3096	0	3	1	1	1	2	0	1831	25	0	19.7912 	0	0
UL	30.9608	3096	0	3	2	1	1	1	0	2126	28	0	26.3817 	0	0
DL	30.9628	3096	2	3	1	1	1	2	0	1717	24	0	19.7529	0	0
DL	30.9628	3096	2	3	2	1	1	3	0	1946	26	0	22.872	0	0
DL	30.9628	3096	2	3	3	1	1	1	0	2126	28	0	26.5357	0	0
UL	30.9708	3097	0	3	1	1	1	2	0	1831	25	0	19.6956 	0	0
UL	30.9708	3097	0	3	2	1	1	1	0	2126	28	0	26.5087 	0	0
DL	30.9728	3097	2	3	1	1	1	2	0	1717	24	0	19.7715	0	0
DL	30.9728	3097	2	3	2	1	1	3	0	1946	26	0	23.0513	0	0
DL	30.9728	3097	2	3	3	1	1	1	0	2126	28	0	26.41	0	0
UL	30.9808	3098	0	3	1	1	1	2	0	1831	25	0	19.7418 	0	0
UL	30.9808	3098	0	3	2	1	1	1	0	2126	28	0	26.191 	0	0
DL	30.9828	3098	2	3	1	1	1	2	0	1717	24	0	19.695	0	0
DL	30.9828	3098	2	3	2	1	1	3	0	1946	26	0	23.166	0	0
DL	30.9828	3098	2	3	3	1	1	1	0	2126	28	0	26.1637	0	0
UL	30.9908	3099	0	3	1	1	1	2	0	1831	25	0	19.8138 	0	0
UL	30.9908	3099	0	3	2	1	1	1	0	2126	28	0	26.2222 	0	0
DL	30.9928	3099	2	3	1	1	1	2	0	1717	24	0	19.8992	0	0
DL	30.9928	3099	2	3	2	1	1	3	0	1946	26	0	22.9722	0	0
DL	30.9928	3099	2	3	3	1	1	1	0	2126	28	0	26.1907	0	0
UL	31.0008	3100	0	3	1	1	1	2	0	1831	25	0	19.92 	0	0
UL	31.0008	3100	0	3	2	1	1	1	0	2126	28	0	26.5884 	0	0
DL	31.0028	3100	2	3	1	1	1	2	0	1717	24	0	19.7872	0	0
DL	31.0028	3100	2	3	2	1	1	3	0	1946	26	0	23.0998	0	0
DL	31.0028	3100	2	3	3	1	1	1	0	2126	28	0	26.4703	0	0
UL	31.0108	3101	0	3	1	1	1	2	0	1831	25	0	19.8178 	0	0
UL	31.0108	3101	0	3	2	1	1	1	0	2126	28	0	26.4075 	0	0
DL	31.0128	3101	2	3	1	1	1	2	0	1717	24	0	19.7796	0	0
DL	31.0128	3101	2	3	2	1	1	3	0	1946	26	0	22.8894	0	0
DL	31.0128	3101	2	3	3	1	1	1	0	2126	28	0	26.4666	0	0
UL	31.0208	3102	0	3	1	1	1	2	0	1831	25	0	19.7449 	0	0
UL	31.0208	3102	0	3	2	1	1	1	0	2126	28	0	26.6141 	0	0
DL	31.0228	3102	2	3	1	1	1	2	0	1717	24	0	19.6646	0	0
DL	31.0228	3102	2	3	2	1	1	3	0	1946	26	0	22.7687	0	0
DL	31.0228	3102	2	3	3	1	1	1	0	2126	28	0	26.7384	0	0
UL	31.0308	3103	0	3	1	1	1	2	0	1831	25	0	19.5372 	0	0
UL	31.0308	3103	0	3	2	1	1	1	0	2126	28	0	26.8488 	0	0
DL	31.0328	3103	2	3	1	1	1	2	0	1717	24	0	19.3276	0	0
DL	31.0328	3103	2	3	2	1	1	3	0	1946	26	0	22.687	0	0
DL	31.0328	3103	2	3	3	1	1	1	0	2126	28	0	26.8104	0	0
UL	31.0408	3104	0	3	1	1	1	2	0	1831	25	0	19.2824 	0	0.339237
UL	31.0408	3104	0	3	2	1	1	1	0	2126	28	0	26.9813 	0	0
DL	31.0428	3104	2	3	1	1	1	2	0	1717	24	0	19.4594	0	0
DL	31.0428	3104	2	3	2	1	1	3	0	1946	26	0	22.7245	0	0
DL	31.0428	3104	2	3	3	1	1	1	0	2126	28	0	27.0497	0	0
UL	31.0508	3105	0	3	1	1	1	2	0	1831	25	0	19.3937 	1	0.339237
UL	31.0508	3105	0	3	2	1	1	1	0	2126	28	0	26.8866 	0	0
UL	31.0515	3105	1	2	1	1	1	2	0	1831	25	1	19.4484 	0	0
DL	31.0528	3105	2	3	1	1	1	2	0	1717	24	0	19.5294	0	0
DL	31.0528	3105	2	3	2	1	1	3	0	1946	26	0	22.9813	0	0
DL	31.0528	3105	2	3	3	1	1	1	0	2126	28	0	26.8534	0	0
UL	31.0608	3106	0	3	1	1	1	2	0	1831	25	0	19.7274 	0	0
UL	31.0608	3106	0	3	2	1	1	1	0	2126	28	0	26.9722 	0	0
DL	31.0628	3106	2	3	1	1	1	2	0	1717	24	0	19.6903	0	0
DL	31.0628	3106	2	3	2	1	1	3	0	1946	26	0	22.9307	0	0
DL	31.0628	3106	2	3	3	1	1	1	0	2126	28	0	26.8583	0	0
UL	31.0708	3107	0	3	1	1	1	2	0	1831	25	0	20.0148 	0	0
UL	31.0708	3107	0	3	2	1	1	1	0	2126	28	0	26.7623 	0	0
DL	31.0728	3107	2	3	1	1	1	2	0	1717	24	0	20.1527	0	0
DL	31.0728	3107	2	3	2	1	1	3	0	1946	26	0	22.78	0	0
DL	31.0728	3107	2	3	3	1	1	1	0	2126	28	0	26.7877	0	0
UL	31.0808	3108	0	3	1	1	1	2	0	1946	26	0	20.1047 	0	0.00638976
UL	31.0808	3108	0	3	2	1	1	1	0	2126	28	0	26.7474 	0	0
DL	31.0828	3108	2	3	1	1	1	2	0	1946	26	0	20.1618	0	0.00638976
DL	31.0828	3108	2	3	2	1	1	3	0	1946	26	0	22.7412	0	0
DL	31.0828	3108	2	3	3	1	1	1	0	2126	28	0	26.7479	0	0
UL	31.0908	3109	0	3	1	1	1	2	0	1946	26	0	20.3305 	0	0.00638976
UL	31.0908	3109	0	3	2	1	1	1	0	2126	28	0	26.7356 	0	0
DL	31.0928	3109	2	3	1	1	1	2	0	1946	26	0	20.4287	0	0.00638976
DL	31.0928	3109	2	3	2	1	1	3	0	1946	26	0	22.9812	0	0
DL	31.0928	3109	2	3	3	1	1	1	0	2126	28	0	26.5969	0	0
UL	31.1008	3110	0	3	1	1	1	2	0	1946	26	0	20.38 	0	0.00638976
UL	31.1008	3110	0	3	2	1	1	1	0	2126	28	0	26.4544 	0	0
DL	31.1028	3110	2	3	1	1	1	2	0	1946	26	0	20.2518	0	0.00638976
DL	31.1028	3110	2	3	2	1	1	3	0	1946	26	0	23.2036	0	0
DL	31.1028	3110	2	3	3	1	1	1	0	2126	28	0	26.4435	0	0
UL	31.1108	3111	0	3	1	1	1	2	0	1946	26	0	20.1262 	0	0.00638976
UL	31.1108	3111	0	3	2	1	1	1	0	2126	28	0	26.4145 	0	0
DL	31.1128	3111	2	3	1	1	1	2	0	1946	26	0	20.0509	0	0.00638976
DL	31.1128	3111	2	3	2	1	1	3	0	1946	26	0	23.3745	0	0
DL	31.1128	3111	2	3	3	1	1	1	0	2126	28	0	26.5138	0	0
UL	31.1208	3112	0	3	1	1	1	2	0	1946	26	0	19.9894 	0	0.00638976
UL	31.1208	3112	0	3	2	1	1	1	0	2126	28	0	26.7335 	0	0
DL	31.1228	3112	2	3	1	1	1	2	0	1946	26	0	20.078	0	0.00638976
DL	31.1228	3112	2	3	2	1	1	3	0	1946	26	0	23.4136	0	0
DL	31.1228	3112	2	3	3	1	1	1	0	2126	28	0	26.6979	0	0
UL	31.1308	3113	0	3	1	1	1	2	0	1946	26	0	19.8916 	0	0.354857
UL	31.1308	3113	0	3	2	1	1	1	0	2126	28	0	26.7697 	0	0
DL	31.1328	3113	2	3	1	1	1	2	0	1946	26	0	19.7331	0	0.354857
DL	31.1328	3113	2	3	2	1	1	3	0	1946	26	0	23.2994	0	0
DL	31.1328	3113	2	3	3	1	1	1	0	2126	28	0	26.8853	0	0
UL	31.1408	3114	0	3	1	1	1	2	0	1831	25	0	19.6036 	0	0
UL	31.1408	3114	0	3	2	1	1	1	0	2126	28	0	26.8016 	0	0
DL	31.1428	3114	2	3	1	1	1	2	0	1717	24	0	19.555	0	0
DL	31.1428	3114	2	3	2	1	1	3	0	1946	26	0	23.1831	0	0
DL	31.1428	3114	2	3	3	1	1	1	0	2126	28	0	26.8294	0	0
UL	31.1508	3115	0	3	1	1	1	2	0	1831	25	0	19.4265 	0	0
UL	31.1508	3115	0	3	2	1	1	1	0	2126	28	0	26.8366 	0	0
DL	31.1528	3115	2	3	1	1	1	2	0	1717	24	0	19.3641	0	0
DL	31.1528	3115	2	3	2	1	1	3	0	1946	26	0	23.1339	0	0
DL	31.1528	3115	2	3	3	1	1	1	0	2126	28	0	26.8544	0	0
UL	31.1608	3116	0	3	1	1	1	2	0	1831	25	0	19.1981 	1	0.339237
UL	31.1608	3116	0	3	2	1	1	1	0	2126	28	0	26.7597 	0	0
UL	31.1615	3116	1	2	1	1	1	2	0	1831	25	1	19.3188 	0	0
DL	31.1628	3116	2	3	1	1	1	2	0	1717	24	0	19.3281	0	0
DL	31.1628	3116	2	3	2	1	1	3	0	1946	26	0	23.2643	0	0
DL	31.1628	3116	2	3	3	1	1	1	0	2126	28	0	26.8134	0	0
UL	31.1708	3117	0	3	1	1	1	2	0	1831	25	0	19.2313 	0	0.339237
UL	31.1708	3117	0	3	2	1	1	1	0	2126	28	0	26.8036 	0	0
DL	31.1728	3117	2	3	1	1	1	2	0	1717	24	0	19.1359	0	0
DL	31.1728	3117	2	3	2	1	1	3	0	1946	26	0	23.1086	0	0
DL	31.1728	3117	2	3	3	1	1	1	0	2126	28	0	26.7834	0	0
UL	31.1808	3118	0	3	1	1	1	2	0	1831	25	0	19.1879 	0	0.339237
UL	31.1808	3118	0	3	2	1	1	1	0	2126	28	0	26.7653 	0	0
DL	31.1828	3118	2	3	1	1	1	2	0	1717	24	0	19.1211	0	0
DL	31.1828	3118	2	3	2	1	1	3	0	1946	26	0	22.9275	0	0
DL	31.1828	3118	2	3	3	1	1	1	0	2126	28	0	26.8062	0	0
UL	31.1908	3119	0	3	1	1	1	2	0	1831	25	0	19.061 	0	0.339237
UL	31.1908	3119	0	3	2	1	1	1	0	2126	28	0	26.8643 	0	0
DL	31.1928	3119	2	3	1	1	1	2	0	1717	24	0	19.0352	0	0
DL	31.1928	3119	2	3	2	1	1	3	0	1946	26	0	22.7925	0	0
DL	31.1928	3119	2	3	3	1	1	1	0	2126	28	0	26.741	0	0
UL	31.2008	3120	0	3	1	1	1	2	0	1831	25	0	19.0154 	1	0.339237
UL	31.2008	3120	0	3	2	1	1	1	0	2126	28	0	26.4911 	0	0
UL	31.2015	3120	1	2	1	1	1	2	0	1831	25	1	18.9273 	0	0
DL	31.2028	3120	2	3	1	1	1	2	0	1717	24	0	18.9148	0	0
DL	31.2028	3120	2	3	2	1	1	3	0	1946	26	0	22.8017	0	0
DL	31.2028	3120	2	3	3	1	1	1	0	2126	28	0	26.4983	0	0
UL	31.2108	3121	0	3	1	1	1	2	0	1831	25	0	18.9921 	0	0.339237
UL	31.2108	3121	0	3	2	1	1	1	0	2126	28	0	26.5938 	0	0
DL	31.2128	3121	2	3	1	1	1	2	0	1717	24	0	18.7726	0	0
DL	31.2128	3121	2	3	2	1	1	3	0	1946	26	0	22.5543	0	0
DL	31.2128	3121	2	3	3	1	1	1	0	2126	28	0	26.6306	0	0
UL	31.2208	3122	0	3	1	1	1	2	0	1831	25	0	18.8628 	1	0.339237
UL	31.2208	3122	0	3	2	1	1	1	0	2126	28	0	26.7153 	0	0
UL	31.2215	3122	1	2	1	1	1	2	0	1831	25	1	18.8661 	0	0
DL	31.2228	3122	2	3	1	1	1	2	0	1717	24	0	18.8592	0	0
DL	31.2228	3122	2	3	2	1	1	3	0	1946	26	0	22.4001	0	0
DL	31.2228	3122	2	3	3	1	1	1	0	2126	28	0	26.6948	0	0
UL	31.2308	3123	0	3	1	1	1	2	0	1831	25	0	18.6451 	1	0.984587
UL	31.2308	3123	0	3	2	1	1	1	0	2126	28	0	26.8183 	0	0
UL	31.2315	3123	1	2	1	1	1	2	0	1831	25	1	18.7089 	0	0
DL	31.2328	3123	2	3	1	1	1	2	0	1717	24	0	18.5155	0	0.0307597
DL	31.2328	3123	2	3	2	1	1	3	0	1946	26	0	22.4601	0	0
DL	31.2328	3123	2	3	3	1	1	1	0	2126	28	0	26.7288	0	0
UL	31.2408	3124	0	3	1	1	1	2	0	1717	24	0	18.4218 	0	0.0307597
UL	31.2408	3124	0	3	2	1	1	1	0	2126	28	0	26.7195 	0	0
DL	31.2428	3124	2	3	1	1	1	2	0	1717	24	0	18.6044	0	0
DL	31.2428	3124	2	3	2	1	1	3	0	1946	26	0	22.557	0	0
DL	31.2428	3124	2	3	3	1	1	1	0	2126	28	0	26.7056	0	0
UL	31.2508	3125	0	3	1	1	1	2	0	1717	24	0	18.5445 	0	0.0307597
UL	31.2508	3125	0	3	2	1	1	1	0	2126	28	0	26.795 	0	0
DL	31.2528	3125	2	3	1	1	1	2	0	1717	24	0	18.4491	0	0.0307597
DL	31.2528	3125	2	3	2	1	1	3	0	1946	26	0	22.5528	0	0
DL	31.2528	3125	2	3	3	1	1	1	0	2126	28	0	26.8132	0	0
UL	31.2608	3126	0	3	1	1	1	2	0	1717	24	0	18.6009 	0	0
UL	31.2608	3126	0	3	2	1	1	1	0	2126	28	0	27.0148 	0	0
DL	31.2628	3126	2	3	1	1	1	2	0	1717	24	0	18.402	0	0.0307597
DL	31.2628	3126	2	3	2	1	1	3	0	1946	26	0	22.5566	0	0
DL	31.2628	3126	2	3	3	1	1	1	0	2126	28	0	27.0421	0	0
UL	31.2708	3127	0	3	1	1	1	2	0	1717	24	0	18.2769 	0	0.0307597
UL	31.2708	3127	0	3	2	1	1	1	0	2126	28	0	27.0288 	0	0
DL	31.2728	3127	2	3	1	1	1	2	0	1717	24	0	18.3449	0	0.0307597
DL	31.2728	3127	2	3	2	1	1	3	0	1946	26	0	22.7776	0	0
DL	31.2728	3127	2	3	3	1	1	1	0	2126	28	0	26.9909	0	0
UL	31.2808	3128	0	3	1	1	1	2	0	1717	24	0	18.2882 	0	0.0307597
UL	31.2808	3128	0	3	2	1	1	1	0	2126	28	0	26.7446 	0	0
DL	31.2828	3128	2	3	1	1	1	2	0	1717	24	0	18.3718	0	0.0307597
DL	31.2828	3128	2	3	2	1	1	3	0	1946	26	0	22.7097	0	0
DL	31.2828	3128	2	3	3	1	1	1	0	2126	28	0	26.6792	0	0
UL	31.2908	3129	0	3	1	1	1	2	0	1717	24	0	18.3372 	0	0.0307597
UL	31.2908	3129	0	3	2	1	1	1	0	2126	28	0	26.4936 	0	0
DL	31.2928	3129	2	3	1	1	1	2	0	1717	24	0	18.2104	0	0.0307597
DL	31.2928	3129	2	3	2	1	1	3	0	1946	26	0	22.7923	0	0
DL	31.2928	3129	2	3	3	1	1	1	0	2126	28	0	26.6113	0	0
UL	31.3008	3130	0	3	1	1	1	2	0	1717	24	0	18.3022 	0	0.0307597
UL	31.3008	3130	0	3	2	1	1	1	0	2126	28	0	26.7907 	0	0
DL	31.3028	3130	2	3	1	1	1	2	0	1717	24	0	18.2223	0	0.0307597
DL	31.3028	3130	2	3	2	1	1	3	0	1946	26	0	23.1981	0	0
DL	31.3028	3130	2	3	3	1	1	1	0	2126	28	0	26.8684	0	0
UL	31.3108	3131	0	3	1	1	1	2	0	1717	24	0	18.0046 	1	0.913329
UL	31.3108	3131	0	3	2	1	1	1	0	2126	28	0	26.8637 	0	0
UL	31.3115	3131	1	2	1	1	1	2	0	1717	24	1	18.0113 	0	0
DL	31.3128	3131	2	3	1	1	1	2	0	1717	24	0	18.0851	1	0.913329
DL	31.3128	3131	2	3	2	1	1	3	0	1946	26	0	23.0978	0	0
DL	31.3128	3131	2	3	3	1	1	1	0	2126	28	0	26.6963	0	0
DL	31.3135	3131	3	2	1	1	1	2	0	1717	24	1	18.1784	0	0
DL	31.3136	3131	3	2	2	1	1	2	0	1717	24	2	18.1655	0	0.0307597
UL	31.3208	3132	0	3	1	1	1	2	0	1717	24	0	18.2706 	0	0.0307597
UL	31.3208	3132	0	3	2	1	1	1	0	2126	28	0	26.7876 	0	0
DL	31.3228	3132	2	3	1	1	1	2	0	1717	24	0	18.2724	0	0.0307597
DL	31.3228	3132	2	3	2	1	1	3	0	1946	26	0	23.1693	0	0
DL	31.3228	3132	2	3	3	1	1	1	0	2126	28	0	26.7672	0	0
UL	31.3308	3133	0	3	1	1	1	2	0	1717	24	0	18.3028 	0	0.0307597
UL	31.3308	3133	0	3	2	1	1	1	0	2126	28	0	26.9901 	0	0
DL	31.3328	3133	2	3	1	1	1	2	0	1717	24	0	18.3999	0	0.0307597
DL	31.3328	3133	2	3	2	1	1	3	0	1946	26	0	23.3556	0	0
DL	31.3328	3133	2	3	3	1	1	1	0	2126	28	0	27.0048	0	0
UL	31.3408	3134	0	3	1	1	1	2	0	1717	24	0	18.3063 	0	0.0307597
UL	31.3408	3134	0	3	2	1	1	1	0	2126	28	0	27.1213 	0	0
DL	31.3428	3134	2	3	1	1	1	2	0	1717	24	0	18.236	0	0.0307597
DL	31.3428	3134	2	3	2	1	1	3	0	1946	26	0	23.368	0	0
DL	31.3428	3134	2	3	3	1	1	1	0	2126	28	0	27.0802	0	0
UL	31.3508	3135	0	3	1	1	1	2	0	1717	24	0	17.978 	1	0.913329
UL	31.3508	3135	0	3	2	1	1	1	0	2126	28	0	27.0051 	0	0
UL	31.3515	3135	1	2	1	1	1	2	0	1717	24	1	17.9419 	0	0
DL	31.3528	3135	2	3	1	1	1	2	0	1717	24	0	17.8681	0	0.913329
DL	31.3528	3135	2	3	2	1	1	3	0	1946	26	0	23.4911	0	0
DL	31.3528	3135	2	3	3	1	1	1	0	2126	28	0	27.0377	0	0
UL	31.3608	3136	0	3	1	1	1	2	0	1602	23	0	18.0052 	0	0
UL	31.3608	3136	0	3	2	1	1	1	0	2126	28	0	27.1027 	0	0
DL	31.3628	3136	2	3	1	1	1	2	0	1487	22	0	18.2164	0	0
DL	31.3628	3136	2	3	2	1	1	3	0	1946	26	0	23.544	0	0
DL	31.3628	3136	2	3	3	1	1	1	0	2126	28	0	27.0781	0	0
UL	31.3708	3137	0	3	1	1	1	2	0	1717	24	0	18.563 	0	0.0307597
UL	31.3708	3137	0	3	2	1	1	1	0	2126	28	0	26.8481 	0	0
DL	31.3728	3137	2	3	1	1	1	2	0	1717	24	0	18.5744	0	0.0307597
DL	31.3728	3137	2	3	2	1	1	3	0	1946	26	0	23.3743	0	0
DL	31.3728	3137	2	3	3	1	1	1	0	2126	28	0	26.894	0	0
UL	31.3808	3138	0	3	1	1	1	2	0	1717	24	0	18.4869 	0	0.0307597
UL	31.3808	3138	0	3	2	1	1	1	0	2126	28	0	26.7882 	0	0
DL	31.3828	3138	2	3	1	1	1	2	0	1717	24	0	18.4639	0	0.0307597
DL	31.3828	3138	2	3	2	1	1	3	0	1946	26	0	23.1517	0	0
DL	31.3828	3138	2	3	3	1	1	1	0	2126	28	0	26.8322	0	0
UL	31.3908	3139	0	3	1	1	1	2	0	1717	24	0	18.7931 	0	0
UL	31.3908	3139	0	3	2	1	1	1	0	2126	28	0	26.7876 	0	0
DL	31.3928	3139	2	3	1	1	1	2	0	1717	24	0	18.8967	0	0
DL	31.3928	3139	2	3	2	1	1	3	0	1946	26	0	23.2948	0	0
DL	31.3928	3139	2	3	3	1	1	1	0	2126	28	0	26.7573	0	0
UL	31.4008	3140	0	3	1	1	1	2	0	1717	24	0	18.8511 	0	0
UL	31.4008	3140	0	3	2	1	1	1	0	2126	28	0	26.6954 	0	0
DL	31.4028	3140	2	3	1	1	1	2	0	1717	24	0	18.83	0	0
DL	31.4028	3140	2	3	2	1	1	3	0	1946	26	0	23.4597	0	0
DL	31.4028	3140	2	3	3	1	1	1	0	2126	28	0	26.766	0	0
UL	31.4108	3141	0	3	1	1	1	2	0	1717	24	0	18.8278 	0	0
UL	31.4108	3141	0	3	2	1	1	1	0	2126	28	0	26.9288 	0	0
DL	31.4128	3141	2	3	1	1	1	2	0	1717	24	0	18.6162	0	0
DL	31.4128	3141	2	3	2	1	1	3	0	1946	26	0	23.4105	0	0
DL	31.4128	3141	2	3	3	1	1	1	0	2126	28	0	26.8937	0	0
UL	31.4208	3142	0	3	1	1	1	2	0	1717	24	0	18.5202 	0	0.0307597
UL	31.4208	3142	0	3	2	1	1	1	0	2126	28	0	26.9442 	0	0
DL	31.4228	3142	2	3	1	1	1	2	0	1717	24	0	18.4702	0	0.0307597
DL	31.4228	3142	2	3	2	1	1	3	0	1946	26	0	23.331	0	0
DL	31.4228	3142	2	3	3	1	1	1	0	2126	28	0	26.9742	0	0
UL	31.4308	3143	0	3	1	1	1	2	0	1717	24	0	18.4919 	0	0.0307597
UL	31.4308	3143	0	3	2	1	1	1	0	2126	28	0	26.8079 	0	0
DL	31.4328	3143	2	3	1	1	1	2	0	1717	24	0	18.6827	0	0
DL	31.4328	3143	2	3	2	1	1	3	0	1946	26	0	23.4161	0	0
DL	31.4328	3143	2	3	3	1	1	1	0	2126	28	0	26.739	0	0
UL	31.4408	3144	0	3	1	1	1	2	0	1717	24	0	18.9867 	0	0
UL	31.4408	3144	0	3	2	1	1	1	0	2126	28	0	26.4377 	0	0
DL	31.4428	3144	2	3	1	1	1	2	0	1717	24	0	18.807	0	0
DL	31.4428	3144	2	3	2	1	1	3	0	1946	26	0	23.3045	0	0
DL	31.4428	3144	2	3	3	1	1	1	0	2126	28	0	26.4161	0	0
UL	31.4508	3145	0	3	1	1	1	2	0	1831	25	0	18.9178 	0	0.339237
UL	31.4508	3145	0	3	2	1	1	1	0	2126	28	0	26.5847 	0	0
DL	31.4528	3145	2	3	1	1	1	2	0	1717	24	0	18.9474	0	0
DL	31.4528	3145	2	3	2	1	1	3	0	1946	26	0	23.4425	0	0
DL	31.4528	3145	2	3	3	1	1	1	0	2126	28	0	26.5706	0	0
UL	31.4608	3146	0	3	1	1	1	2	0	1831	25	0	18.9246 	1	0.339237
UL	31.4608	3146	0	3	2	1	1	1	0	2126	28	0	26.4044 	0	0
UL	31.4615	3146	1	2	1	1	1	2	0	1831	25	1	18.8718 	0	0
DL	31.4628	3146	2	3	1	1	1	2	0	1717	24	0	18.8483	0	0
DL	31.4628	3146	2	3	2	1	1	3	0	1946	26	0	23.7604	0	0
DL	31.4628	3146	2	3	3	1	1	1	0	2126	28	0	26.474	0	0
UL	31.4708	3147	0	3	1	1	1	2	0	1831	25	0	18.9486 	0	0.339237
UL	31.4708	3147	0	3	2	1	1	1	0	2126	28	0	26.3698 	0	0
DL	31.4728	3147	2	3	1	1	1	2	0	1717	24	0	18.9242	0	0
DL	31.4728	3147	2	3	2	1	1	3	0	1946	26	0	23.8319	0	0
